run,tag,step,value,wall_time,event_file
SAC_1,eval/mean_ep_length,10000,18.600000381469727,1766420584.965031,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,10000,95.19999694824219,1766434445.761785,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,10000,18.600000381469727,1766397646.273066,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,20000,241.1999969482422,1766420674.09406,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,20000,101.0,1766434521.523957,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,20000,130.60000610351562,1766399349.967297,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,30000,307.20001220703125,1766420763.036587,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,30000,143.8000030517578,1766434597.154687,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,30000,295.79998779296875,1766408141.62784,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,40000,287.79998779296875,1766420851.676395,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,40000,144.1999969482422,1766434671.219004,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,40000,228.39999389648438,1766408219.780149,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,50000,315.79998779296875,1766420940.502856,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,50000,146.0,1766434746.743264,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,50000,240.0,1766408297.1769862,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,60000,318.20001220703125,1766421031.908206,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,60000,198.0,1766434822.886122,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,60000,216.8000030517578,1766408376.0083032,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,70000,500.0,1766421120.996521,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,70000,282.0,1766434897.389809,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,70000,318.6000061035156,1766408451.508418,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,80000,479.79998779296875,1766421210.02018,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,80000,159.60000610351562,1766434972.6379352,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,80000,209.60000610351562,1766408526.409446,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,90000,500.0,1766421298.984555,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,90000,230.0,1766435046.889496,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,90000,407.3999938964844,1766408600.669417,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,100000,485.79998779296875,1766421388.4022558,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,100000,373.20001220703125,1766435122.501621,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,100000,500.0,1766408675.1734731,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,110000,500.0,1766421478.605228,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,110000,375.79998779296875,1766435196.866828,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,110000,500.0,1766408749.491287,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,120000,500.0,1766421569.38223,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,120000,332.20001220703125,1766435271.310076,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,120000,500.0,1766408825.05544,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,130000,483.0,1766421659.7336771,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,130000,448.20001220703125,1766435345.941801,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,130000,458.79998779296875,1766408904.573247,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,140000,500.0,1766421748.767492,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,140000,241.1999969482422,1766435420.377101,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,140000,478.79998779296875,1766408980.05919,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,150000,500.0,1766421837.9779358,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,150000,425.3999938964844,1766435494.799347,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,150000,500.0,1766409054.883926,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,160000,500.0,1766421928.22474,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,160000,382.20001220703125,1766435569.3925061,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,160000,500.0,1766410295.291509,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,170000,500.0,1766422017.6929972,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,170000,500.0,1766435644.5807822,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,170000,500.0,1766411270.557358,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,180000,500.0,1766422107.2317572,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,180000,435.79998779296875,1766435719.295008,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,180000,476.6000061035156,1766411345.6132648,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,190000,500.0,1766422195.9718158,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,190000,500.0,1766435794.407319,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,190000,500.0,1766411426.490645,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,200000,500.0,1766422285.877698,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,200000,174.39999389648438,1766435869.4067378,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,200000,440.6000061035156,1766411504.8699992,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,210000,500.0,1766422375.565965,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,210000,500.0,1766435944.562637,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,210000,500.0,1766411580.8991501,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,220000,500.0,1766422466.701631,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,220000,492.0,1766436019.7776608,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,220000,461.20001220703125,1766411656.135722,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,230000,500.0,1766422556.40197,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,230000,500.0,1766436095.075521,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,230000,500.0,1766411733.708642,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,240000,500.0,1766422646.8824692,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,240000,500.0,1766436170.576302,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,240000,500.0,1766411810.038837,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,250000,500.0,1766422739.0418031,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,250000,500.0,1766436245.6128519,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,250000,500.0,1766411886.304148,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,260000,500.0,1766422828.205332,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,260000,500.0,1766436320.889108,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,260000,500.0,1766413621.94648,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,270000,500.0,1766422917.300638,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,270000,500.0,1766436395.816641,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,270000,500.0,1766413701.4546402,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,280000,500.0,1766423006.504191,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,280000,162.0,1766436470.173676,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,280000,500.0,1766413806.633235,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,290000,500.0,1766427442.0742662,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,290000,79.4000015258789,1766436544.271818,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,290000,500.0,1766415012.8889248,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,300000,500.0,1766429041.701189,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,300000,500.0,1766436619.1207511,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,300000,500.0,1766415089.130507,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,310000,500.0,1766429118.8928661,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,310000,500.0,1766436696.967697,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,310000,500.0,1766415163.312225,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,320000,500.0,1766429195.5944629,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,320000,500.0,1766436786.080937,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,320000,500.0,1766415237.6728902,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,330000,500.0,1766429272.491542,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,330000,500.0,1766436873.3889961,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,330000,500.0,1766415311.857134,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,340000,500.0,1766429353.453027,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,340000,500.0,1766436961.646731,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,340000,500.0,1766415386.829483,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,350000,500.0,1766429436.7854972,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,350000,434.0,1766437049.536459,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,350000,500.0,1766415460.971072,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,360000,500.0,1766429514.17054,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,360000,460.6000061035156,1766437140.831657,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,360000,500.0,1766415535.1793978,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,370000,500.0,1766429590.8776178,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,370000,500.0,1766437231.3891032,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,370000,500.0,1766415609.346653,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,380000,500.0,1766429668.274215,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,380000,500.0,1766437321.713969,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,380000,500.0,1766415683.685389,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,390000,500.0,1766429748.2925608,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,390000,500.0,1766437412.1687071,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,390000,500.0,1766415757.80953,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,400000,500.0,1766429826.826764,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,400000,500.0,1766437503.112936,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,400000,344.6000061035156,1766415831.754487,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,410000,500.0,1766429903.671987,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,410000,500.0,1766437596.043853,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,410000,500.0,1766415906.031306,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,420000,500.0,1766429982.4202812,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,420000,500.0,1766437683.757289,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,420000,500.0,1766415980.569083,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,430000,500.0,1766430059.59871,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,430000,500.0,1766437771.030057,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,430000,500.0,1766416054.7915251,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,440000,500.0,1766430136.75705,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,440000,433.3999938964844,1766437859.603709,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,440000,500.0,1766416128.94964,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,450000,500.0,1766430214.692698,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,450000,500.0,1766437947.7147908,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,450000,500.0,1766416203.26577,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,460000,500.0,1766430292.0603561,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,460000,425.20001220703125,1766438037.250845,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,460000,500.0,1766416277.78412,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,470000,500.0,1766430368.951863,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,470000,500.0,1766438129.920875,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,470000,500.0,1766416352.091548,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,480000,500.0,1766430445.290352,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,480000,500.0,1766438221.554934,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,480000,500.0,1766416426.951925,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,490000,500.0,1766430521.6125472,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,490000,500.0,1766438309.7804348,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,490000,500.0,1766416501.652374,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,500000,500.0,1766430598.385843,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
SAC_1,eval/mean_ep_length,500000,500.0,1766438398.843075,runs/baseline_hipRneg/tb/SAC_1/events.out.tfevents.1766434442.EUANs-MacBook-Pro-3.local.87231.0
SAC_1,eval/mean_ep_length,500000,500.0,1766416576.7667892,runs/paper6_hipRneg/tb/SAC_1/events.out.tfevents.1766397642.EUANs-MacBook-Pro-3.local.82946.0
SAC_1,eval/mean_ep_length,510000,500.0,1766430674.9492302,runs/exp6_hipRneg/tb/SAC_1/events.out.tfevents.1766420580.EUANs-MacBook-Pro-3.local.85112.0
